batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_count
Batch_001,2025-05-17 22:20:00,35,59.26,27.51,29.4,621.22,488.29,208.63,0.72,0.3,6.57,Head Formation,6
Batch_001,2025-05-17 22:25:00,35,70.81,29.72,26.79,623.01,676.59,237.27,0.59,0.89,6.8,Head Formation,6
Batch_001,2025-05-17 22:30:00,35,67.67,27.45,29.71,628.75,515.59,194.22,0.54,0.27,5.67,Head Formation,6
Batch_001,2025-05-17 22:35:00,35,63.19,28.09,28.81,633.11,574.03,165.16,0.74,0.76,7.05,Head Formation,6
Batch_001,2025-05-17 22:40:00,35,67.94,29.36,27.75,633.63,674.65,234.17,0.6,0.22,6.91,Head Formation,6
Batch_001,2025-05-17 22:45:00,35,59.56,26.55,29.66,628.86,1050.75,207.96,0.61,0.37,5.61,Head Formation,6
Batch_001,2025-05-17 22:50:00,35,65.15,29.06,25.81,629.68,688.39,205.11,0.26,0.63,5.53,Head Formation,6
Batch_001,2025-05-17 22:55:00,35,60.9,27.22,29.11,640.68,589.17,223.43,0.25,0.75,5.48,Head Formation,6
Batch_001,2025-05-17 23:00:00,35,67.37,27.95,26.49,634.26,504.66,158.4,0.75,0.23,6.23,Head Formation,6
Batch_001,2025-05-17 23:05:00,35,64.2,28.74,29.46,629.01,724.31,223.19,0.77,0.77,6.98,Head Formation,6
Batch_001,2025-05-17 23:10:00,35,65.92,24.95,27.41,626.75,982.58,183.89,0.85,0.38,6.76,Head Formation,6
Batch_001,2025-05-17 23:15:00,35,68.98,26.4,27.96,636.26,829.96,259.92,0.46,0.72,6.62,Head Formation,6
Batch_001,2025-05-17 23:20:00,35,64.05,29.54,26.76,624.85,536.83,216.33,0.2,0.16,5.63,Head Formation,6
Batch_001,2025-05-17 23:25:00,35,65.21,26.93,27.59,630.85,811.78,136.42,0.22,0.28,5.41,Head Formation,6
Batch_001,2025-05-17 23:30:00,35,58.34,28.7,30.18,625.29,940.63,160.42,0.86,0.31,6.57,Head Formation,6
Batch_001,2025-05-17 23:35:00,35,64.33,25.57,28.11,634.37,724.36,204.68,0.83,0.68,6.71,Head Formation,6
Batch_001,2025-05-17 23:40:00,35,62.09,25.44,26.87,623.44,908.68,177.64,0.16,0.85,6.01,Head Formation,6
Batch_001,2025-05-17 23:45:00,35,66.32,28.21,29.73,631.93,491.91,190.48,0.31,0.57,5.62,Head Formation,6
Batch_001,2025-05-17 23:50:00,35,55.09,23.94,27.03,633.69,713.21,157.12,0.32,0.16,6.01,Head Formation,6
Batch_001,2025-05-17 23:55:00,35,70.44,30.47,27.93,620.09,984.27,179.02,0.51,0.08,7.07,Head Formation,6
Batch_001,2025-05-18 00:00:00,36,82.5,23.43,20.27,621.17,643.41,194.53,0.81,0.5,5.39,Head Formation,6
Batch_001,2025-05-18 00:05:00,36,82.0,23.33,23.79,627.01,583.77,139.85,0.14,0.18,6.07,Head Formation,6
Batch_001,2025-05-18 00:10:00,36,78.95,23.13,21.46,628.83,843.68,210.78,0.6,0.21,6.03,Head Formation,6
Batch_001,2025-05-18 00:15:00,36,80.91,25.58,22.24,630.98,862.33,219.69,0.11,0.66,5.36,Head Formation,6
Batch_001,2025-05-18 00:20:00,36,81.79,25.99,23.47,635.23,757.58,270.09,0.13,0.55,6.07,Head Formation,6
Batch_001,2025-05-18 00:25:00,36,79.79,22.47,20.08,628.51,568.19,148.88,0.16,0.83,6.73,Head Formation,6
Batch_001,2025-05-18 00:30:00,36,80.94,21.7,23.39,631.93,567.09,230.96,0.83,0.44,5.96,Head Formation,6
Batch_001,2025-05-18 00:35:00,36,83.65,25.25,22.29,626.4,544.16,190.05,0.75,0.11,5.56,Head Formation,6
Batch_001,2025-05-18 00:40:00,36,80.78,23.12,23.52,630.07,700.03,148.48,0.8,0.61,5.78,Head Formation,6
Batch_001,2025-05-18 00:45:00,36,84.68,23.34,20.75,629.96,944.95,250.56,0.12,0.49,6.81,Head Formation,6
Batch_001,2025-05-18 00:50:00,36,82.91,22.67,23.76,626.92,497.52,226.9,0.29,0.16,6.64,Head Formation,6
Batch_001,2025-05-18 00:55:00,36,80.88,23.94,20.49,630.38,710.17,216.22,0.82,0.3,5.62,Head Formation,6
Batch_001,2025-05-18 01:00:00,36,83.69,25.16,21.68,633.99,684.36,187.25,0.49,0.88,5.85,Head Formation,6
Batch_001,2025-05-18 01:05:00,36,86.1,23.96,23.68,627.01,529.72,189.8,0.74,0.22,5.59,Head Formation,6
Batch_001,2025-05-18 01:10:00,36,84.45,23.68,20.58,629.78,872.34,243.11,0.27,0.12,6.99,Head Formation,6
Batch_001,2025-05-18 01:15:00,36,87.78,24.36,23.36,625.22,851.63,216.48,0.41,0.38,5.92,Head Formation,6
Batch_001,2025-05-18 01:20:00,36,80.43,23.86,21.85,623.19,990.52,242.16,0.29,0.6,5.79,Head Formation,6
Batch_001,2025-05-18 01:25:00,36,85.85,22.99,23.08,617.1,661.77,201.15,0.33,0.3,5.63,Head Formation,6
Batch_001,2025-05-18 01:30:00,36,83.81,23.16,20.23,626.91,819.52,229.04,0.66,0.73,6.29,Head Formation,6
Batch_001,2025-05-18 01:35:00,36,81.16,23.1,23.16,635.66,859.44,201.99,0.47,0.35,6.77,Head Formation,6
Batch_001,2025-05-18 01:40:00,36,81.39,23.65,20.94,639.93,672.12,177.54,0.79,0.59,5.71,Head Formation,6
Batch_001,2025-05-18 01:45:00,36,82.04,24.78,21.71,625.82,1008.74,162.78,0.21,0.39,6.27,Head Formation,6
Batch_001,2025-05-18 01:50:00,36,81.33,22.56,21.86,632.49,883.4,239.93,0.22,0.32,6.76,Head Formation,6
Batch_001,2025-05-18 01:55:00,36,83.9,23.33,23.41,627.34,602.45,223.53,0.56,0.14,6.22,Head Formation,6
Batch_001,2025-05-18 02:00:00,36,84.02,24.57,21.88,633.69,887.31,139.1,0.36,0.66,5.96,Head Formation,6
Batch_001,2025-05-18 02:05:00,36,87.55,22.79,21.54,633.45,981.45,195.26,0.18,0.45,6.5,Head Formation,6
Batch_001,2025-05-18 02:10:00,36,83.65,25.97,23.39,640.6,730.09,249.52,0.42,0.16,6.39,Head Formation,6
Batch_001,2025-05-18 02:15:00,36,81.15,23.43,20.5,626.79,716.76,189.48,0.61,0.2,6.49,Head Formation,6
Batch_001,2025-05-18 02:20:00,36,82.12,23.38,21.62,629.52,526.29,170.47,0.71,0.65,6.32,Head Formation,6
Batch_001,2025-05-18 02:25:00,36,82.51,23.61,23.1,636.34,633.35,163.95,0.55,0.8,5.46,Head Formation,6
Batch_001,2025-05-18 02:30:00,36,76.9,25.22,21.08,631.55,666.81,221.03,0.4,0.91,5.74,Head Formation,6
Batch_001,2025-05-18 02:35:00,36,82.13,25.16,23.18,623.86,871.33,176.45,0.7,0.12,5.54,Head Formation,6
Batch_001,2025-05-18 02:40:00,36,81.4,23.03,21.23,633.2,646.52,258.13,0.85,0.31,6.42,Head Formation,6
Batch_001,2025-05-18 02:45:00,36,81.44,24.76,22.52,631.43,803.94,177.69,0.24,0.79,5.88,Head Formation,6
Batch_001,2025-05-18 02:50:00,36,82.88,22.83,23.57,638.67,1046.15,215.51,0.13,0.28,6.74,Head Formation,6
Batch_001,2025-05-18 02:55:00,36,82.38,24.74,21.2,629.39,620.75,176.09,0.22,0.55,6.49,Head Formation,6
Batch_001,2025-05-18 03:00:00,36,81.95,22.18,21.93,626.09,619.47,236.72,0.76,0.26,5.51,Head Formation,6
Batch_001,2025-05-18 03:05:00,36,87.58,23.47,24.06,635.58,808.63,238.73,0.51,0.12,5.94,Head Formation,6
Batch_001,2025-05-18 03:10:00,36,81.6,25.43,19.91,632.93,594.39,221.86,0.89,0.75,5.82,Head Formation,6
Batch_001,2025-05-18 03:15:00,36,83.26,21.73,20.19,625.83,955.87,140.82,0.47,0.18,5.81,Head Formation,6
Batch_001,2025-05-18 03:20:00,36,80.6,22.57,23.81,616.39,596.91,230.14,0.29,0.43,6.92,Head Formation,6
Batch_001,2025-05-18 03:25:00,36,81.74,21.96,23.96,623.26,732.08,166.64,0.67,0.25,6.82,Head Formation,6
Batch_001,2025-05-18 03:30:00,36,82.66,25.11,22.02,623.36,798.05,151.48,0.64,0.77,5.85,Head Formation,6
Batch_001,2025-05-18 03:35:00,36,85.6,22.09,20.17,627.69,807.76,183.02,0.39,0.18,6.2,Head Formation,6
Batch_001,2025-05-18 03:40:00,36,85.28,23.28,20.83,629.03,931.4,224.76,0.51,0.22,6.45,Head Formation,6
Batch_001,2025-05-18 03:45:00,36,83.47,26.01,21.48,633.62,471.68,206.62,0.61,0.78,6.14,Head Formation,6
Batch_001,2025-05-18 03:50:00,36,82.57,25.18,21.68,626.88,622.37,183.72,0.83,0.42,6.53,Head Formation,6
Batch_001,2025-05-18 03:55:00,36,80.08,23.11,22.78,624.08,527.28,150.73,0.17,0.69,5.93,Head Formation,6
Batch_001,2025-05-18 04:00:00,36,61.47,24.8,21.89,621.6,903.33,168.56,0.81,0.86,6.05,Head Formation,6
Batch_001,2025-05-18 04:05:00,36,59.86,24.7,20.36,631.3,667.74,220.22,0.46,0.36,6.61,Head Formation,6
Batch_001,2025-05-18 04:10:00,36,60.57,25.08,23.51,627.35,746.79,144.97,0.72,0.46,6.29,Head Formation,6
Batch_001,2025-05-18 04:15:00,36,58.48,23.59,23.98,631.58,747.96,241.83,0.8,0.55,7.07,Head Formation,6
Batch_001,2025-05-18 04:20:00,36,57.58,24.69,21.56,639.15,669.91,222.65,0.85,0.78,6.91,Head Formation,6
Batch_001,2025-05-18 04:25:00,36,57.0,24.58,23.55,620.27,651.61,226.26,0.66,0.83,5.65,Head Formation,6
Batch_001,2025-05-18 04:30:00,36,60.08,24.68,22.62,637.04,938.83,151.19,0.34,0.25,6.64,Head Formation,6
Batch_001,2025-05-18 04:35:00,36,57.51,24.88,23.89,624.76,539.76,230.41,0.78,0.17,5.55,Head Formation,6
Batch_001,2025-05-18 04:40:00,36,60.26,22.65,22.48,626.31,949.61,181.26,0.38,0.45,6.26,Head Formation,6
Batch_001,2025-05-18 04:45:00,36,57.21,24.98,21.76,639.78,884.89,163.63,0.42,0.53,5.89,Head Formation,6
Batch_001,2025-05-18 04:50:00,36,58.35,23.08,23.41,627.08,561.21,160.29,0.73,0.19,6.86,Head Formation,6
Batch_001,2025-05-18 04:55:00,36,58.31,24.51,23.27,625.11,825.19,238.38,0.88,0.62,5.64,Head Formation,6
Batch_001,2025-05-18 05:00:00,36,60.3,22.6,23.77,643.92,824.91,250.48,0.55,0.7,5.43,Head Formation,6
Batch_001,2025-05-18 05:05:00,36,59.05,24.94,21.98,624.22,780.8,253.97,0.77,0.52,6.49,Head Formation,6
Batch_001,2025-05-18 05:10:00,36,58.36,24.46,23.66,625.99,477.21,209.8,0.21,0.45,6.0,Head Formation,6
Batch_001,2025-05-18 05:15:00,36,60.78,24.73,24.0,634.62,587.47,170.63,0.6,0.76,6.65,Head Formation,6
Batch_001,2025-05-18 05:20:00,36,56.49,22.43,23.8,626.04,595.18,159.25,0.69,0.47,6.74,Head Formation,6
Batch_001,2025-05-18 05:25:00,36,59.56,21.71,23.36,624.01,748.97,237.91,0.11,0.87,6.81,Head Formation,6
Batch_001,2025-05-18 05:30:00,36,58.22,22.01,22.4,620.62,787.56,190.28,0.52,0.15,6.19,Head Formation,6
Batch_001,2025-05-18 05:35:00,36,62.12,24.36,22.03,625.71,696.01,205.99,0.39,0.73,6.23,Head Formation,6
Batch_001,2025-05-18 05:40:00,36,63.74,24.16,20.39,628.39,788.7,222.57,0.78,0.29,6.5,Head Formation,6
Batch_001,2025-05-18 05:45:00,36,54.61,25.56,21.92,628.9,649.27,133.68,0.47,0.53,6.61,Head Formation,6
Batch_001,2025-05-18 05:50:00,36,58.67,22.88,22.23,626.78,751.6,238.17,0.85,0.73,6.54,Head Formation,6
Batch_001,2025-05-18 05:55:00,36,62.95,24.18,23.04,630.65,692.06,178.37,0.8,0.32,5.94,Head Formation,6
Batch_001,2025-05-18 06:00:00,36,57.38,31.81,27.34,623.85,15664.74,623.75,0.11,0.68,6.46,Head Formation,6
Batch_001,2025-05-18 06:05:00,36,56.7,29.51,28.09,622.38,17689.95,491.44,0.17,0.49,6.6,Head Formation,6
Batch_001,2025-05-18 06:10:00,36,60.91,28.46,27.26,634.52,15641.12,721.58,0.81,0.68,5.52,Head Formation,6
Batch_001,2025-05-18 06:15:00,36,63.1,26.55,23.37,633.19,16240.6,630.57,0.56,0.49,6.87,Head Formation,6
Batch_001,2025-05-18 06:20:00,36,61.94,26.93,25.72,634.24,17082.19,541.43,0.8,0.18,6.42,Head Formation,6
Batch_001,2025-05-18 06:25:00,36,57.32,29.31,26.32,632.45,19597.37,523.7,0.93,0.46,5.95,Head Formation,6
Batch_001,2025-05-18 06:30:00,36,64.08,29.73,27.62,631.57,18435.06,687.62,0.52,0.69,5.92,Head Formation,6
Batch_001,2025-05-18 06:35:00,36,57.91,26.9,27.72,633.03,15000.03,564.96,0.46,0.52,5.68,Head Formation,6
Batch_001,2025-05-18 06:40:00,36,60.0,30.99,24.61,636.13,18685.78,596.05,0.32,0.27,5.98,Head Formation,6
Batch_001,2025-05-18 06:45:00,36,62.06,26.59,26.72,630.97,19063.31,539.37,0.54,0.28,5.98,Head Formation,6
Batch_001,2025-05-18 06:50:00,36,61.44,26.24,27.39,623.84,16232.9,557.13,0.78,0.53,6.05,Head Formation,6
Batch_001,2025-05-18 06:55:00,36,59.35,27.83,26.52,629.25,16469.51,508.99,0.29,0.9,5.55,Head Formation,6
Batch_001,2025-05-18 07:00:00,36,59.07,30.45,24.7,642.96,18169.83,520.72,0.35,0.3,6.48,Head Formation,6
Batch_001,2025-05-18 07:05:00,36,57.64,29.68,25.86,636.33,18201.22,516.9,0.77,0.79,6.21,Head Formation,6
Batch_001,2025-05-18 07:10:00,36,62.52,27.61,24.18,634.16,17590.2,567.49,0.15,0.8,6.3,Head Formation,6
Batch_001,2025-05-18 07:15:00,36,56.4,32.03,25.38,624.57,17226.78,632.77,0.41,0.17,6.53,Head Formation,6
Batch_001,2025-05-18 07:20:00,36,63.22,26.49,25.75,639.08,16463.78,710.59,0.86,0.68,5.76,Head Formation,6
Batch_001,2025-05-18 07:25:00,36,56.57,29.14,24.49,623.27,18068.81,538.1,0.59,0.75,6.14,Head Formation,6
Batch_001,2025-05-18 07:30:00,36,61.55,31.0,26.07,625.34,18973.46,537.85,0.17,0.33,6.92,Head Formation,6
Batch_001,2025-05-18 07:35:00,36,59.03,29.51,27.77,626.43,19667.73,721.05,0.3,0.29,6.17,Head Formation,6
Batch_001,2025-05-18 07:40:00,36,59.84,28.72,27.97,629.45,19413.82,516.6,0.52,0.75,6.41,Head Formation,6
Batch_001,2025-05-18 07:45:00,36,60.33,28.1,26.77,637.98,19456.18,530.99,0.48,0.18,6.38,Head Formation,6
Batch_001,2025-05-18 07:50:00,36,58.04,28.09,25.28,628.58,16555.57,609.68,0.12,0.5,6.85,Head Formation,6
Batch_001,2025-05-18 07:55:00,36,58.87,28.28,26.5,632.85,16729.83,664.28,0.42,0.61,6.68,Head Formation,6
Batch_001,2025-05-18 08:00:00,36,58.07,29.3,27.8,623.65,16792.64,560.93,0.48,0.19,6.57,Head Formation,6
Batch_001,2025-05-18 08:05:00,36,64.71,26.77,26.7,634.87,18855.89,608.82,0.31,0.65,5.51,Head Formation,6
Batch_001,2025-05-18 08:10:00,36,60.3,26.94,27.52,634.34,19503.55,622.21,0.17,0.81,6.2,Head Formation,6
Batch_001,2025-05-18 08:15:00,36,57.05,30.94,25.45,631.8,16221.72,562.47,0.76,0.69,6.81,Head Formation,6
Batch_001,2025-05-18 08:20:00,36,57.55,27.5,28.39,629.96,16931.45,532.95,0.76,0.72,5.94,Head Formation,6
Batch_001,2025-05-18 08:25:00,36,61.17,25.9,27.45,633.67,18736.22,655.41,0.3,0.58,6.7,Head Formation,6
Batch_001,2025-05-18 08:30:00,36,60.28,28.56,25.06,623.23,16990.21,631.68,0.3,0.81,5.98,Head Formation,6
Batch_001,2025-05-18 08:35:00,36,57.69,31.28,26.64,639.71,18933.02,556.84,0.38,0.35,6.0,Head Formation,6
Batch_001,2025-05-18 08:40:00,36,59.72,27.91,24.95,631.95,18956.51,646.55,0.64,0.61,6.83,Head Formation,6
Batch_001,2025-05-18 08:45:00,36,60.44,27.09,25.51,621.66,17308.67,526.62,0.83,0.57,6.75,Head Formation,6
Batch_001,2025-05-18 08:50:00,36,59.47,28.55,24.99,628.79,15485.25,513.58,0.31,0.61,5.93,Head Formation,6
Batch_001,2025-05-18 08:55:00,36,57.15,29.96,27.51,631.44,19550.49,717.46,0.52,0.28,6.66,Head Formation,6
Batch_001,2025-05-18 09:00:00,36,62.38,27.28,27.48,625.83,19540.89,622.04,0.34,0.83,6.55,Head Formation,6
Batch_001,2025-05-18 09:05:00,36,61.9,31.69,24.04,633.83,17728.89,527.28,0.69,0.2,6.89,Head Formation,6
Batch_001,2025-05-18 09:10:00,36,59.92,28.2,26.37,633.83,17011.46,567.42,0.17,0.18,5.69,Head Formation,6
Batch_001,2025-05-18 09:15:00,36,61.37,28.65,26.45,630.13,18183.98,636.0,0.47,0.35,6.25,Head Formation,6
Batch_001,2025-05-18 09:20:00,36,57.52,29.78,26.58,649.17,18872.52,632.59,0.39,0.71,6.88,Head Formation,6
Batch_001,2025-05-18 09:25:00,36,57.05,27.96,26.64,631.43,17344.24,612.45,0.14,0.44,6.01,Head Formation,6
Batch_001,2025-05-18 09:30:00,36,58.33,29.88,24.19,634.5,18928.54,636.1,0.31,0.2,6.73,Head Formation,6
Batch_001,2025-05-18 09:35:00,36,56.28,28.59,26.43,634.4,18829.78,608.21,0.82,0.3,6.27,Head Formation,6
Batch_001,2025-05-18 09:40:00,36,58.16,27.72,25.1,630.61,17436.7,555.57,0.5,0.84,6.29,Head Formation,6
Batch_001,2025-05-18 09:45:00,36,56.46,27.45,26.7,615.76,15315.67,598.03,0.68,0.57,6.74,Head Formation,6
Batch_001,2025-05-18 09:50:00,36,59.6,31.55,25.19,630.1,18395.1,549.76,0.58,0.65,6.04,Head Formation,6
Batch_001,2025-05-18 09:55:00,36,59.34,27.9,24.11,625.94,16151.64,575.3,0.21,0.84,6.88,Head Formation,6
Batch_001,2025-05-18 10:00:00,36,59.95,28.25,28.04,633.99,17366.17,650.21,0.35,0.55,6.17,Head Formation,6
Batch_001,2025-05-18 10:05:00,36,58.06,29.94,26.36,631.05,16918.59,588.3,0.85,0.35,6.32,Head Formation,6
Batch_001,2025-05-18 10:10:00,36,56.05,31.33,28.05,643.6,17956.74,635.21,0.89,0.36,6.11,Head Formation,6
Batch_001,2025-05-18 10:15:00,36,58.59,27.54,27.74,627.26,18382.16,563.92,0.84,0.13,6.11,Head Formation,6
Batch_001,2025-05-18 10:20:00,36,60.81,29.67,27.08,639.65,18346.05,559.46,0.09,0.54,6.17,Head Formation,6
Batch_001,2025-05-18 10:25:00,36,59.94,26.86,26.6,628.77,20012.08,703.04,0.57,0.75,6.36,Head Formation,6
Batch_001,2025-05-18 10:30:00,36,59.96,31.82,25.81,635.28,19706.41,638.33,0.21,0.38,5.99,Head Formation,6
Batch_001,2025-05-18 10:35:00,36,61.69,26.87,25.54,625.97,18318.2,522.51,0.49,0.39,6.81,Head Formation,6
Batch_001,2025-05-18 10:40:00,36,61.2,28.81,27.67,634.6,15363.06,536.82,0.12,0.81,6.82,Head Formation,6
Batch_001,2025-05-18 10:45:00,36,57.7,29.72,27.76,631.15,16333.83,490.93,0.77,0.42,5.84,Head Formation,6
Batch_001,2025-05-18 10:50:00,36,58.21,32.08,27.19,624.05,18225.57,564.98,0.69,0.29,6.58,Head Formation,6
Batch_001,2025-05-18 10:55:00,36,59.35,29.18,26.12,628.18,16473.78,703.08,0.71,0.81,6.87,Head Formation,6
Batch_001,2025-05-18 11:00:00,36,60.03,27.78,24.86,631.58,19275.58,632.46,0.38,0.91,6.85,Head Formation,6
Batch_001,2025-05-18 11:05:00,36,56.82,27.22,27.13,635.09,18358.49,543.79,0.29,0.85,6.73,Head Formation,6
Batch_001,2025-05-18 11:10:00,36,59.68,30.69,25.06,631.05,18412.72,555.43,0.69,0.78,6.27,Head Formation,6
Batch_001,2025-05-18 11:15:00,36,61.63,27.57,26.77,629.13,18079.54,623.8,0.45,0.72,6.05,Head Formation,6
Batch_001,2025-05-18 11:20:00,36,60.04,28.18,27.39,626.17,19034.21,527.15,0.77,0.19,5.56,Head Formation,6
Batch_001,2025-05-18 11:25:00,36,61.4,26.83,27.9,630.35,16425.33,563.35,0.18,0.71,6.0,Head Formation,6
Batch_001,2025-05-18 11:30:00,36,54.5,28.01,24.42,630.63,18178.91,614.61,0.68,0.63,6.05,Head Formation,6
Batch_001,2025-05-18 11:35:00,36,64.24,30.67,26.48,637.33,17562.67,633.25,0.36,0.58,6.53,Head Formation,6
Batch_001,2025-05-18 11:40:00,36,55.84,28.82,25.67,637.15,16364.9,551.43,0.12,0.68,6.38,Head Formation,6
Batch_001,2025-05-18 11:45:00,36,60.82,26.09,24.31,633.31,15495.88,612.23,0.44,0.76,6.31,Head Formation,6
Batch_001,2025-05-18 11:50:00,36,60.05,28.0,24.51,625.84,18317.2,596.51,0.24,0.61,6.1,Head Formation,6
Batch_001,2025-05-18 11:55:00,36,59.7,27.0,24.32,635.78,18827.27,612.21,0.3,0.8,5.63,Head Formation,6
Batch_001,2025-05-18 12:00:00,36,50.64,35.14,32.96,635.04,11372.48,501.38,0.4,0.1,5.8,Head Formation,6
Batch_001,2025-05-18 12:05:00,36,48.05,35.17,33.43,618.05,14104.81,476.57,0.89,0.19,5.94,Head Formation,6
Batch_001,2025-05-18 12:10:00,36,45.32,34.06,32.64,631.03,13266.34,412.9,0.56,0.88,5.64,Head Formation,6
Batch_001,2025-05-18 12:15:00,36,47.65,34.35,32.52,632.26,10655.99,339.88,0.46,0.27,6.51,Head Formation,6
Batch_001,2025-05-18 12:20:00,36,54.0,36.15,32.92,630.94,11155.35,469.78,0.41,0.77,5.97,Head Formation,6
Batch_001,2025-05-18 12:25:00,36,48.75,35.24,33.94,631.91,11500.94,361.49,0.76,0.74,6.21,Head Formation,6
Batch_001,2025-05-18 12:30:00,36,49.72,33.89,33.74,644.1,9822.45,341.83,0.46,0.61,5.75,Head Formation,6
Batch_001,2025-05-18 12:35:00,36,46.94,36.83,33.62,636.65,11980.39,356.4,0.64,0.78,6.53,Head Formation,6
Batch_001,2025-05-18 12:40:00,36,49.09,34.53,32.21,629.29,10266.36,406.91,0.38,0.61,6.52,Head Formation,6
Batch_001,2025-05-18 12:45:00,36,49.02,36.47,33.09,635.75,11562.01,471.82,0.22,0.69,6.74,Head Formation,6
Batch_001,2025-05-18 12:50:00,36,49.31,35.75,32.84,631.71,12338.13,451.99,0.23,0.38,5.65,Head Formation,6
Batch_001,2025-05-18 12:55:00,36,53.0,36.24,32.9,621.38,10204.76,454.96,0.68,0.64,5.73,Head Formation,6
Batch_001,2025-05-18 13:00:00,36,47.34,36.99,32.32,627.14,5417.33,352.74,0.35,0.79,6.39,Head Formation,6
Batch_001,2025-05-18 13:05:00,36,46.84,35.42,31.89,627.1,6129.19,259.69,0.91,0.48,5.55,Head Formation,6
Batch_001,2025-05-18 13:10:00,36,49.11,35.91,33.85,621.86,7453.27,292.82,0.66,0.19,5.95,Head Formation,6
Batch_001,2025-05-18 13:15:00,36,52.74,33.98,32.63,619.79,6734.2,266.96,0.19,0.64,6.07,Head Formation,6
Batch_001,2025-05-18 13:20:00,36,53.77,34.42,33.23,634.48,7002.91,368.27,0.83,0.65,6.06,Head Formation,6
Batch_001,2025-05-18 13:25:00,36,47.24,33.69,33.56,630.15,7800.72,248.7,0.15,0.28,6.11,Head Formation,6
Batch_001,2025-05-18 13:30:00,36,44.65,36.16,33.21,635.57,5744.99,292.63,0.25,0.6,5.63,Head Formation,6
Batch_001,2025-05-18 13:35:00,36,46.42,35.42,33.11,621.12,6563.18,375.07,0.37,0.32,5.67,Head Formation,6
Batch_001,2025-05-18 13:40:00,36,57.31,35.51,32.5,621.52,8063.06,222.68,0.51,0.55,6.09,Head Formation,6
Batch_001,2025-05-18 13:45:00,36,45.43,36.59,32.0,637.71,7327.58,359.83,0.53,0.9,6.76,Head Formation,6
Batch_001,2025-05-18 13:50:00,36,43.21,33.39,32.6,634.11,5134.1,308.47,0.57,0.73,6.37,Head Formation,6
Batch_001,2025-05-18 13:55:00,36,41.45,34.28,33.04,627.37,6177.74,206.39,0.87,0.16,6.63,Head Formation,6
Batch_001,2025-05-18 14:00:00,36,44.83,37.6,31.98,626.12,8096.7,338.96,0.5,0.21,5.59,Head Formation,6
Batch_001,2025-05-18 14:05:00,36,45.76,37.19,33.56,625.18,7990.41,232.69,0.37,0.45,6.29,Head Formation,6
Batch_001,2025-05-18 14:10:00,36,51.16,37.03,32.23,631.53,6942.68,271.01,0.87,0.39,5.69,Head Formation,6
Batch_001,2025-05-18 14:15:00,36,48.49,36.68,33.72,623.2,5177.24,295.14,0.45,0.32,6.21,Head Formation,6
Batch_001,2025-05-18 14:20:00,36,48.04,37.08,32.45,631.57,5368.22,222.17,0.19,0.13,5.88,Head Formation,6
Batch_001,2025-05-18 14:25:00,36,49.59,37.98,33.27,635.32,6642.49,332.81,0.34,0.86,5.88,Head Formation,6
Batch_001,2025-05-18 14:30:00,36,50.71,37.99,33.55,634.33,6264.22,260.31,0.22,0.86,6.28,Head Formation,6
Batch_001,2025-05-18 14:35:00,36,47.68,38.37,33.28,621.98,5798.61,379.38,0.21,0.51,6.58,Head Formation,6
Batch_001,2025-05-18 14:40:00,36,51.34,37.67,33.49,627.5,6846.0,224.56,0.39,0.51,5.24,Head Formation,6
Batch_001,2025-05-18 14:45:00,36,53.42,37.28,33.74,634.66,7671.58,279.81,0.37,0.91,5.83,Head Formation,6
Batch_001,2025-05-18 14:50:00,36,40.16,38.06,33.73,632.57,7516.04,337.4,0.37,0.6,6.23,Head Formation,6
Batch_001,2025-05-18 14:55:00,36,53.09,37.3,34.04,635.34,5170.68,281.02,0.75,0.14,6.76,Head Formation,6
Batch_001,2025-05-18 15:00:00,36,52.37,36.9,33.44,626.67,6847.3,240.23,0.21,0.43,5.95,Head Formation,6
Batch_001,2025-05-18 15:05:00,36,44.37,37.68,32.55,633.93,6793.63,295.43,0.25,0.61,5.77,Head Formation,6
Batch_001,2025-05-18 15:10:00,36,44.85,37.0,32.4,628.32,7222.19,409.24,0.55,0.26,6.52,Head Formation,6
Batch_001,2025-05-18 15:15:00,36,53.57,37.82,33.05,629.48,5058.31,397.4,0.18,0.44,5.61,Head Formation,6
Batch_001,2025-05-18 15:20:00,36,43.16,37.39,33.49,645.46,6315.65,343.91,0.23,0.31,6.5,Head Formation,6
Batch_001,2025-05-18 15:25:00,36,45.13,37.14,33.46,627.15,7799.24,365.57,0.49,0.83,5.62,Head Formation,6
Batch_001,2025-05-18 15:30:00,36,48.62,37.2,33.29,633.15,5764.82,307.25,0.84,0.73,5.87,Head Formation,6
Batch_001,2025-05-18 15:35:00,36,49.97,37.6,34.13,621.55,7753.75,230.66,0.88,0.8,5.5,Head Formation,6
Batch_001,2025-05-18 15:40:00,36,56.2,37.34,33.85,630.39,8101.07,387.72,0.81,0.12,6.64,Head Formation,6
Batch_001,2025-05-18 15:45:00,36,50.75,38.2,32.65,619.27,7583.8,217.62,0.8,0.14,5.62,Head Formation,6
Batch_001,2025-05-18 15:50:00,36,45.7,37.13,33.14,636.77,6195.42,210.68,0.29,-0.88,5.91,Head Formation,6
Batch_001,2025-05-18 15:55:00,36,51.68,37.71,33.13,635.21,7247.68,249.66,0.18,0.3,7.07,Head Formation,6
