batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,ec,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_count
Batch_001,2025-05-19 11:35:00,37,57.31,25.78,25.28,623.99,0.97,16356.03,524.51,0.05,0.1,6.48,Head Formation,6
Batch_001,2025-05-19 11:40:00,37,62.31,31.48,24.72,636.46,0.99,15679.15,705.22,0.15,0.08,6.35,Head Formation,6
Batch_001,2025-05-19 11:45:00,37,59.21,30.29,27.07,634.76,0.99,16668.26,609.69,0.12,0.06,6.52,Head Formation,6
Batch_001,2025-05-19 11:50:00,37,60.09,26.64,24.62,635.05,0.99,16441.46,685.88,0.13,0.06,6.44,Head Formation,6
Batch_001,2025-05-19 11:55:00,37,58.27,28.17,24.61,626.26,0.98,19596.39,718.09,0.09,0.09,6.21,Head Formation,6
Batch_001,2025-05-19 12:00:00,37,53.07,35.76,33.53,631.8,0.99,13448.96,325.66,0.11,0.11,6.52,Head Formation,6
Batch_001,2025-05-19 12:05:00,37,46.38,34.54,32.75,627.21,0.98,11032.4,484.88,0.14,0.08,6.33,Head Formation,6
Batch_001,2025-05-19 12:10:00,37,53.58,34.39,32.43,614.74,0.96,11986.75,418.19,0.13,0.1,6.48,Head Formation,6
Batch_001,2025-05-19 12:15:00,37,49.9,33.92,33.78,637.53,1.0,12680.67,470.63,0.12,0.09,6.19,Head Formation,6
Batch_001,2025-05-19 12:20:00,37,43.19,36.04,32.38,624.85,0.98,13283.22,378.68,0.07,0.05,6.2,Head Formation,6
Batch_001,2025-05-19 12:25:00,37,55.29,36.29,31.97,632.89,0.99,12972.24,342.2,0.1,0.11,6.33,Head Formation,6
Batch_001,2025-05-19 12:30:00,37,42.61,35.88,32.33,620.77,0.97,13271.17,445.95,0.13,0.12,6.4,Head Formation,6
Batch_001,2025-05-19 12:35:00,37,53.29,35.14,33.34,629.54,0.98,12215.81,329.52,0.08,0.12,6.35,Head Formation,6
Batch_001,2025-05-19 12:40:00,37,49.98,35.35,32.92,623.96,0.97,13710.4,378.94,0.1,0.06,6.47,Head Formation,6
Batch_001,2025-05-19 12:45:00,37,48.5,33.84,32.06,621.98,0.97,9981.77,390.52,0.13,0.1,6.23,Head Formation,6
Batch_001,2025-05-19 12:50:00,37,46.76,34.98,33.61,632.48,0.99,9819.39,336.67,0.12,0.08,6.25,Head Formation,6
Batch_001,2025-05-19 12:55:00,37,45.35,36.44,33.14,626.04,0.98,12773.23,350.9,0.05,0.07,6.3,Head Formation,6
Batch_001,2025-05-19 13:00:00,37,42.44,34.5,31.66,627.4,0.98,7066.06,278.83,0.09,0.08,6.38,Head Formation,6
Batch_001,2025-05-19 13:05:00,37,44.92,36.11,33.25,626.36,0.98,7546.53,223.16,0.13,0.12,6.43,Head Formation,6
Batch_001,2025-05-19 13:10:00,37,48.56,36.09,33.87,624.41,0.98,6426.03,391.73,0.08,0.09,6.16,Head Formation,6
Batch_001,2025-05-19 13:15:00,37,46.63,34.36,33.29,625.27,0.98,7607.18,358.8,0.15,0.09,6.45,Head Formation,6
Batch_001,2025-05-19 13:20:00,37,45.81,36.07,33.2,636.05,0.99,6833.74,329.96,0.09,0.07,6.26,Head Formation,6
Batch_001,2025-05-19 13:25:00,37,48.27,34.96,32.34,627.85,0.98,6722.74,309.75,0.11,0.06,6.29,Head Formation,6
Batch_001,2025-05-19 13:30:00,37,45.06,35.04,32.86,627.83,0.98,7689.99,348.53,0.09,0.11,6.29,Head Formation,6
Batch_001,2025-05-19 13:35:00,37,51.78,35.56,33.58,620.67,0.97,4959.15,304.87,0.14,0.11,6.3,Head Formation,6
Batch_001,2025-05-19 13:40:00,37,45.86,36.69,32.74,633.04,0.99,6410.84,278.47,0.07,0.07,6.24,Head Formation,6
Batch_001,2025-05-19 13:45:00,37,54.73,34.5,32.85,630.68,0.99,5990.15,267.19,0.11,0.12,6.53,Head Formation,6
Batch_001,2025-05-19 13:50:00,37,42.03,34.96,32.03,625.52,0.98,6279.05,347.26,0.11,0.13,6.18,Head Formation,6
Batch_001,2025-05-19 13:55:00,37,49.16,36.12,33.35,636.27,0.99,7582.66,236.93,0.12,0.12,6.2,Head Formation,6
Batch_001,2025-05-19 14:00:00,37,50.99,37.68,32.59,628.34,0.98,5165.3,294.71,0.12,0.07,6.44,Head Formation,6
Batch_001,2025-05-19 14:05:00,37,46.86,37.32,32.01,628.29,0.98,5863.94,313.88,0.08,0.11,6.38,Head Formation,6
Batch_001,2025-05-19 14:10:00,37,53.82,37.08,33.91,629.85,0.98,6227.18,328.99,0.11,0.1,6.25,Head Formation,6
Batch_001,2025-05-19 14:15:00,37,47.71,37.64,32.31,624.96,0.98,7367.9,241.35,0.07,0.05,6.35,Head Formation,6
Batch_001,2025-05-19 14:20:00,37,47.05,37.05,33.17,637.27,1.0,5548.82,328.52,0.06,0.07,6.33,Head Formation,6
Batch_001,2025-05-19 14:25:00,37,52.75,38.02,32.77,635.64,0.99,5426.11,249.33,0.11,0.08,6.49,Head Formation,6
Batch_001,2025-05-19 14:30:00,37,50.58,37.46,32.77,648.2,1.01,5989.91,219.75,0.09,0.11,6.43,Head Formation,6
Batch_001,2025-05-19 14:35:00,37,46.49,36.99,33.47,622.62,0.97,5050.13,219.63,0.05,0.09,6.34,Head Formation,6
Batch_001,2025-05-19 14:40:00,37,47.54,37.52,33.34,624.88,0.98,6615.13,253.01,0.07,0.08,6.27,Head Formation,6
Batch_001,2025-05-19 14:45:00,37,46.13,37.79,33.25,639.22,1.0,6418.25,397.26,0.07,0.05,6.38,Head Formation,6
Batch_001,2025-05-19 14:50:00,37,48.69,38.01,33.37,632.38,0.99,7263.09,268.11,0.09,0.12,6.29,Head Formation,6
Batch_001,2025-05-19 14:55:00,37,52.27,37.15,33.73,630.59,0.99,7641.08,248.85,0.11,0.05,6.49,Head Formation,6
Batch_001,2025-05-19 15:00:00,37,45.96,37.51,33.07,622.76,0.97,6999.27,302.88,0.12,0.1,6.33,Head Formation,6
Batch_001,2025-05-19 15:05:00,37,47.7,37.18,33.59,622.03,0.97,7613.83,357.52,0.16,0.06,6.31,Head Formation,6
Batch_001,2025-05-19 15:10:00,37,42.13,37.87,32.49,636.61,0.99,7713.07,371.12,0.14,0.06,6.35,Head Formation,6
Batch_001,2025-05-19 15:15:00,37,50.51,37.9,33.04,636.87,1.0,6098.73,425.5,0.09,0.1,6.35,Head Formation,6
Batch_001,2025-05-19 15:20:00,37,50.76,38.09,32.25,635.36,0.99,6175.93,381.68,0.06,0.07,6.31,Head Formation,6
Batch_001,2025-05-19 15:25:00,37,47.23,38.02,32.87,631.64,0.99,7325.14,294.2,0.08,0.11,6.31,Head Formation,6
Batch_001,2025-05-19 15:30:00,37,56.54,37.58,33.37,638.61,1.0,6891.62,362.55,0.15,0.09,6.54,Head Formation,6
Batch_001,2025-05-19 15:35:00,37,52.89,37.47,33.56,618.91,0.97,7643.27,203.87,0.04,0.08,6.33,Head Formation,6
Batch_001,2025-05-19 15:40:00,37,56.78,37.71,32.59,634.79,0.99,5804.64,317.39,0.11,0.06,6.22,Head Formation,6
Batch_001,2025-05-19 15:45:00,37,54.47,37.84,33.69,634.44,0.99,5346.33,312.32,0.1,0.03,6.42,Head Formation,6
Batch_001,2025-05-19 15:50:00,37,48.55,37.46,32.48,630.56,0.99,6818.27,277.97,0.1,0.1,6.23,Head Formation,6
Batch_001,2025-05-19 15:55:00,37,46.95,37.47,31.87,624.17,0.98,6948.88,337.63,0.08,0.1,6.21,Head Formation,6
Batch_001,2025-05-19 16:00:00,37,60.1,32.1,28.64,620.63,0.97,5451.84,309.67,0.16,0.11,6.33,Head Formation,6
Batch_001,2025-05-19 16:05:00,37,62.18,34.34,28.24,634.78,0.99,5970.45,320.71,0.08,0.08,6.48,Head Formation,6
Batch_001,2025-05-19 16:10:00,37,62.59,32.82,26.99,627.81,0.98,5418.62,279.06,0.09,0.08,6.49,Head Formation,6
Batch_001,2025-05-19 16:15:00,37,61.7,33.43,28.85,630.17,0.98,6337.08,307.61,0.04,0.06,6.43,Head Formation,6
Batch_001,2025-05-19 16:20:00,37,60.58,34.44,27.25,626.67,0.98,5031.0,347.52,0.12,0.08,6.39,Head Formation,6
Batch_001,2025-05-19 16:25:00,37,66.83,31.04,27.97,632.04,0.99,6935.55,387.69,0.1,0.1,6.39,Head Formation,6
Batch_001,2025-05-19 16:30:00,37,60.94,33.43,27.9,629.47,0.98,5501.73,370.41,0.15,0.06,6.26,Head Formation,6
Batch_001,2025-05-19 16:35:00,37,69.41,32.36,28.49,636.73,0.99,7649.51,214.86,0.11,0.04,6.3,Head Formation,6
Batch_001,2025-05-19 16:40:00,37,59.72,33.22,28.37,636.48,0.99,5201.16,310.75,0.1,0.07,6.55,Head Formation,6
Batch_001,2025-05-19 16:45:00,37,67.76,31.48,26.53,628.62,0.98,5151.02,327.29,0.06,0.06,6.36,Head Formation,6
Batch_001,2025-05-19 16:50:00,37,61.73,30.5,26.31,626.33,0.98,5275.7,253.47,0.09,0.09,6.54,Head Formation,6
Batch_001,2025-05-19 16:55:00,37,70.06,30.63,25.77,631.21,0.99,6093.45,270.44,0.09,0.05,6.47,Head Formation,6
Batch_001,2025-05-19 17:00:00,37,56.76,32.7,29.87,623.27,0.97,7973.4,231.82,0.12,0.07,6.2,Head Formation,6
Batch_001,2025-05-19 17:05:00,37,61.0,30.68,28.52,628.88,0.98,6350.72,306.38,0.09,0.09,6.36,Head Formation,6
Batch_001,2025-05-19 17:10:00,37,65.64,32.35,29.05,640.31,1.0,5340.96,250.61,0.09,0.13,6.32,Head Formation,6
Batch_001,2025-05-19 17:15:00,37,68.32,33.78,25.92,633.95,0.99,6588.31,327.22,0.07,0.07,6.36,Head Formation,6
Batch_001,2025-05-19 17:20:00,37,65.8,32.28,29.62,630.29,0.98,8119.93,282.92,0.06,0.1,6.38,Head Formation,6
Batch_001,2025-05-19 17:25:00,37,66.94,32.07,29.05,622.42,0.97,6972.34,255.7,0.08,0.08,6.35,Head Formation,6
Batch_001,2025-05-19 17:30:00,37,68.86,30.31,28.54,628.88,0.98,6453.71,264.59,0.09,0.09,6.35,Head Formation,6
Batch_001,2025-05-19 17:35:00,37,57.0,31.21,29.93,636.11,0.99,7602.2,219.01,0.06,0.09,6.44,Head Formation,6
Batch_001,2025-05-19 17:40:00,37,68.86,33.57,26.13,627.74,0.98,6719.61,321.94,0.07,0.05,6.48,Head Formation,6
Batch_001,2025-05-19 17:45:00,37,66.56,30.64,26.17,623.11,0.97,6582.9,275.81,0.11,0.06,6.3,Head Formation,6
Batch_001,2025-05-19 17:50:00,37,66.11,31.27,29.83,624.79,0.98,5290.36,390.18,0.05,0.04,6.4,Head Formation,6
Batch_001,2025-05-19 17:55:00,37,70.31,32.93,25.87,644.15,1.01,5573.71,282.59,0.12,0.08,6.26,Head Formation,6
Batch_001,2025-05-19 18:00:00,37,60.57,26.95,27.26,641.52,1.0,723.64,184.99,0.09,0.13,6.36,Head Formation,6
Batch_001,2025-05-19 18:05:00,37,67.86,29.62,28.76,621.7,0.97,875.24,234.07,0.14,0.04,6.5,Head Formation,6
Batch_001,2025-05-19 18:10:00,37,66.4,27.1,28.33,638.01,1.0,562.62,156.21,0.1,0.06,6.39,Head Formation,6
Batch_001,2025-05-19 18:15:00,37,63.64,29.71,29.75,632.64,0.99,774.66,252.55,0.07,0.09,6.51,Head Formation,6
Batch_001,2025-05-19 18:20:00,37,62.3,28.97,27.65,637.11,1.0,499.32,219.58,0.11,0.04,6.28,Head Formation,6
Batch_001,2025-05-19 18:25:00,37,64.07,30.38,26.66,627.79,0.98,517.87,208.08,0.12,0.11,6.29,Head Formation,6
Batch_001,2025-05-19 18:30:00,37,63.94,26.81,26.83,621.82,0.97,757.07,179.49,0.12,0.12,6.29,Head Formation,6
Batch_001,2025-05-19 18:35:00,37,67.16,25.92,29.57,630.58,0.99,974.13,196.58,0.12,0.1,6.37,Head Formation,6
Batch_001,2025-05-19 18:40:00,37,62.85,29.11,28.8,630.38,0.98,788.67,169.24,0.07,0.05,6.21,Head Formation,6
Batch_001,2025-05-19 18:45:00,37,62.02,26.36,27.51,625.37,0.98,534.67,164.65,0.09,0.09,6.31,Head Formation,6
Batch_001,2025-05-19 18:50:00,37,64.17,27.25,29.04,629.59,0.98,924.05,194.18,0.08,0.06,6.38,Head Formation,6
Batch_001,2025-05-19 18:55:00,37,61.99,27.03,29.11,629.06,0.98,670.43,223.67,0.09,0.11,6.3,Head Formation,6
Batch_001,2025-05-19 19:00:00,37,69.76,29.94,27.61,631.7,0.99,469.61,161.03,0.06,0.1,6.33,Head Formation,6
Batch_001,2025-05-19 19:05:00,37,66.34,28.55,29.24,627.34,0.98,604.89,218.36,0.07,0.1,6.4,Head Formation,6
Batch_001,2025-05-19 19:10:00,37,59.43,26.91,26.02,618.92,0.97,600.35,168.95,0.11,1.33,6.27,Head Formation,6
Batch_001,2025-05-19 19:15:00,37,69.89,28.48,27.48,632.47,0.99,1030.42,177.21,0.06,0.09,6.5,Head Formation,6
Batch_001,2025-05-19 19:20:00,37,61.94,30.34,28.06,634.79,0.99,944.04,189.41,0.06,0.06,6.24,Head Formation,6
Batch_001,2025-05-19 19:25:00,37,66.51,27.44,28.09,634.51,0.99,536.3,217.18,0.1,0.1,6.33,Head Formation,6
Batch_001,2025-05-19 19:30:00,37,64.69,27.28,28.48,613.13,0.96,644.43,196.87,0.1,0.09,6.33,Head Formation,6
Batch_001,2025-05-19 19:35:00,37,72.61,27.87,29.62,630.92,0.99,541.97,257.06,0.04,0.11,6.41,Head Formation,6
Batch_001,2025-05-19 19:40:00,37,69.72,30.35,27.94,628.13,0.98,831.03,236.49,0.14,0.09,6.21,Head Formation,6
Batch_001,2025-05-19 19:45:00,37,67.86,26.38,26.32,634.07,0.99,876.97,240.77,0.1,0.06,6.27,Head Formation,6
Batch_001,2025-05-19 19:50:00,37,72.22,29.91,29.05,633.83,0.99,689.68,172.36,0.07,0.05,6.16,Head Formation,6
Batch_001,2025-05-19 19:55:00,37,63.94,26.31,27.78,627.13,0.98,891.61,193.17,0.08,0.07,6.23,Head Formation,6
Batch_001,2025-05-19 20:00:00,37,65.99,28.88,27.46,624.09,0.98,871.99,246.95,0.11,0.06,6.37,Head Formation,6
Batch_001,2025-05-19 20:05:00,37,59.01,24.52,26.25,635.24,0.99,627.49,242.89,0.13,0.07,6.4,Head Formation,6
Batch_001,2025-05-19 20:10:00,37,69.82,23.71,27.78,627.67,0.98,680.97,154.17,-0.03,0.12,6.37,Head Formation,6
Batch_001,2025-05-19 20:15:00,37,64.15,29.19,27.02,629.67,0.98,590.85,201.15,0.16,0.11,6.35,Head Formation,6
Batch_001,2025-05-19 20:20:00,37,63.95,26.87,26.06,626.83,0.98,637.37,217.16,0.1,0.07,6.24,Head Formation,6
Batch_001,2025-05-19 20:25:00,37,66.04,25.9,27.27,637.16,1.0,598.29,207.6,0.15,0.13,6.17,Head Formation,6
Batch_001,2025-05-19 20:30:00,37,64.35,29.41,28.57,642.48,1.0,786.01,210.46,0.11,0.1,6.41,Head Formation,6
Batch_001,2025-05-19 20:35:00,37,60.66,24.37,26.93,630.36,0.98,605.34,192.64,0.07,0.07,6.37,Head Formation,6
Batch_001,2025-05-19 20:40:00,37,65.77,29.74,28.61,639.14,1.0,574.44,225.2,0.1,0.1,6.23,Head Formation,6
Batch_001,2025-05-19 20:45:00,37,65.24,29.38,27.61,630.38,0.98,745.3,239.98,0.08,0.06,6.39,Head Formation,6
Batch_001,2025-05-19 20:50:00,37,69.71,27.96,28.1,632.06,0.99,755.82,191.34,0.05,0.08,6.44,Head Formation,6
Batch_001,2025-05-19 20:55:00,37,63.82,27.09,27.92,635.02,0.99,873.98,185.49,0.09,0.11,6.45,Head Formation,6
Batch_001,2025-05-19 21:00:00,37,60.89,24.61,27.7,636.78,0.99,493.86,170.26,0.13,0.1,6.36,Head Formation,6
Batch_001,2025-05-19 21:05:00,37,62.26,25.11,29.11,629.05,0.98,672.87,240.26,0.12,0.04,6.38,Head Formation,6
Batch_001,2025-05-19 21:10:00,37,65.0,26.07,28.62,624.52,0.98,746.73,207.93,0.08,0.1,6.24,Head Formation,6
Batch_001,2025-05-19 21:15:00,37,65.73,24.49,29.18,637.5,1.0,757.98,234.27,0.12,0.04,6.3,Head Formation,6
Batch_001,2025-05-19 21:20:00,37,63.82,25.38,26.46,626.45,0.98,789.89,253.32,0.08,0.08,6.43,Head Formation,6
Batch_001,2025-05-19 21:25:00,37,69.78,29.02,27.12,633.35,0.99,682.11,213.39,0.08,0.04,6.44,Head Formation,6
Batch_001,2025-05-19 21:30:00,37,58.38,29.67,27.66,619.76,0.97,722.77,248.46,0.05,0.1,6.47,Head Formation,6
Batch_001,2025-05-19 21:35:00,37,69.14,27.92,26.63,625.8,0.98,801.91,229.98,0.11,0.05,6.25,Head Formation,6
Batch_001,2025-05-19 21:40:00,37,58.65,27.81,27.46,639.29,1.0,793.4,165.95,0.12,0.11,6.29,Head Formation,6
Batch_001,2025-05-19 21:45:00,37,63.14,27.0,28.33,640.19,1.0,883.43,216.78,0.15,0.08,6.23,Head Formation,6
Batch_001,2025-05-19 21:50:00,37,70.83,29.23,27.15,626.54,0.98,769.25,234.71,0.16,0.1,6.43,Head Formation,6
Batch_001,2025-05-19 21:55:00,37,70.95,29.23,26.05,631.65,0.99,830.59,243.76,0.14,0.13,6.46,Head Formation,6
Batch_001,2025-05-19 22:00:00,37,56.59,25.26,27.13,632.91,0.99,676.58,193.81,0.14,0.09,6.46,Head Formation,6
Batch_001,2025-05-19 22:05:00,37,62.41,25.64,29.7,630.53,0.99,770.97,233.74,0.08,0.11,6.52,Head Formation,6
Batch_001,2025-05-19 22:10:00,37,67.21,26.23,27.3,629.28,0.98,641.57,260.19,0.08,0.08,6.31,Head Formation,6
Batch_001,2025-05-19 22:15:00,37,70.59,30.51,28.22,620.39,0.97,964.42,168.91,0.08,0.05,6.27,Head Formation,6
Batch_001,2025-05-19 22:20:00,37,64.82,25.61,27.92,623.56,0.97,710.16,222.04,0.12,0.1,6.19,Head Formation,6
Batch_001,2025-05-19 22:25:00,37,64.97,26.8,28.09,631.05,0.99,714.42,207.64,0.14,0.11,6.32,Head Formation,6
Batch_001,2025-05-19 22:30:00,37,64.83,25.07,27.56,636.81,1.0,660.14,230.91,0.05,0.04,6.25,Head Formation,6
Batch_001,2025-05-19 22:35:00,37,70.26,25.79,27.0,625.86,0.98,779.28,244.76,0.14,0.12,6.43,Head Formation,6
Batch_001,2025-05-19 22:40:00,37,67.83,29.31,28.59,630.41,0.99,978.44,163.68,0.06,0.1,6.3,Head Formation,6
Batch_001,2025-05-19 22:45:00,37,62.76,29.74,29.7,631.87,0.99,746.07,158.82,0.05,0.07,6.36,Head Formation,6
Batch_001,2025-05-19 22:50:00,37,66.84,27.04,26.67,636.99,1.0,881.58,187.26,0.11,0.08,6.36,Head Formation,6
Batch_001,2025-05-19 22:55:00,37,60.38,29.43,27.52,625.78,0.98,535.63,199.68,0.1,0.08,6.29,Head Formation,6
Batch_001,2025-05-19 23:00:00,37,70.43,29.55,26.54,626.75,0.98,521.85,158.17,0.14,0.04,6.36,Head Formation,6
Batch_001,2025-05-19 23:05:00,37,59.29,27.89,28.38,627.34,0.98,518.1,197.24,0.11,0.06,6.34,Head Formation,6
Batch_001,2025-05-19 23:10:00,37,67.54,25.09,26.93,616.08,0.96,539.31,212.76,0.08,0.08,6.51,Head Formation,6
Batch_001,2025-05-19 23:15:00,37,65.23,24.81,27.94,625.04,0.98,716.7,144.58,0.09,0.07,6.33,Head Formation,6
Batch_001,2025-05-19 23:20:00,37,71.34,26.24,27.45,629.9,0.98,675.17,206.67,0.06,0.13,6.19,Head Formation,6
Batch_001,2025-05-19 23:25:00,37,67.79,26.57,27.91,637.46,1.0,913.11,255.81,0.14,0.11,6.19,Head Formation,6
Batch_001,2025-05-19 23:30:00,37,67.07,29.3,27.96,622.71,0.97,871.1,194.13,0.09,0.12,6.34,Head Formation,6
Batch_001,2025-05-19 23:35:00,37,67.84,25.04,29.81,637.24,1.0,551.4,245.87,0.12,0.09,6.47,Head Formation,6
Batch_001,2025-05-19 23:40:00,37,69.73,27.22,26.82,625.12,0.98,800.19,240.05,-1.29,0.04,6.45,Head Formation,6
Batch_001,2025-05-19 23:45:00,37,64.6,29.73,26.71,625.66,0.98,643.9,153.73,0.11,0.11,6.54,Head Formation,6
Batch_001,2025-05-19 23:50:00,37,71.89,27.55,29.37,628.31,0.98,553.68,171.84,0.14,0.11,6.42,Head Formation,6
Batch_001,2025-05-19 23:55:00,37,63.05,27.19,28.9,634.39,0.99,667.85,232.17,0.09,0.08,6.16,Head Formation,6
Batch_001,2025-05-20 00:00:00,38,83.64,24.83,21.8,605.98,0.95,587.15,151.85,0.11,0.08,6.43,Head Formation,6
Batch_001,2025-05-20 00:05:00,38,83.47,25.19,23.52,654.99,1.02,938.78,187.3,0.1,0.11,6.33,Head Formation,6
Batch_001,2025-05-20 00:10:00,38,84.1,24.95,23.21,706.07,1.1,946.5,218.38,0.07,0.09,6.2,Head Formation,6
Batch_001,2025-05-20 00:15:00,38,81.66,23.9,22.14,658.82,1.03,922.8,225.07,0.15,0.12,6.21,Head Formation,6
Batch_001,2025-05-20 00:20:00,38,83.77,24.75,21.33,569.14,0.89,727.82,197.8,0.07,0.09,6.4,Head Formation,6
Batch_001,2025-05-20 00:25:00,38,87.04,23.88,23.91,661.35,1.03,776.15,154.59,0.13,0.09,6.33,Head Formation,6
Batch_001,2025-05-20 00:30:00,38,83.5,21.82,20.85,610.38,0.95,506.28,163.89,0.12,0.11,6.51,Head Formation,6
Batch_001,2025-05-20 00:35:00,38,81.13,24.55,21.84,684.64,1.07,799.83,190.01,0.09,0.08,6.39,Head Formation,6
Batch_001,2025-05-20 00:40:00,38,81.98,22.91,20.62,552.33,0.86,694.24,187.58,0.16,0.08,6.48,Head Formation,6
Batch_001,2025-05-20 00:45:00,38,80.99,23.59,23.23,550.17,0.86,947.9,205.42,0.06,0.12,6.24,Head Formation,6
Batch_001,2025-05-20 00:50:00,38,82.28,24.36,20.81,640.19,1.0,855.47,210.72,0.09,0.11,6.24,Head Formation,6
Batch_001,2025-05-20 00:55:00,38,79.05,23.99,21.18,577.67,0.9,676.13,163.56,0.12,0.09,6.33,Head Formation,6
Batch_001,2025-05-20 01:00:00,38,85.3,24.68,22.14,639.33,1.0,539.54,227.59,0.12,0.12,6.28,Head Formation,6
Batch_001,2025-05-20 01:05:00,38,84.79,24.44,21.35,564.19,0.88,951.5,181.98,0.08,0.11,6.47,Head Formation,6
Batch_001,2025-05-20 01:10:00,38,81.13,25.02,20.13,577.79,0.9,772.96,145.4,0.08,0.03,6.29,Head Formation,6
Batch_001,2025-05-20 01:15:00,38,78.64,23.84,22.42,597.04,0.93,776.69,228.71,0.12,0.12,6.21,Head Formation,6
Batch_001,2025-05-20 01:20:00,38,79.02,21.84,21.42,608.25,0.95,664.86,227.37,0.11,0.07,6.3,Head Formation,6
Batch_001,2025-05-20 01:25:00,38,84.23,24.0,22.59,652.99,1.02,908.54,213.95,0.05,0.05,6.52,Head Formation,6
Batch_001,2025-05-20 01:30:00,38,78.78,22.68,20.22,680.43,1.06,718.02,238.63,0.11,0.09,6.45,Head Formation,6
Batch_001,2025-05-20 01:35:00,38,81.72,24.62,21.05,608.69,0.95,791.27,151.38,0.13,0.05,6.54,Head Formation,6
Batch_001,2025-05-20 01:40:00,38,81.67,22.24,20.33,602.94,0.94,949.59,168.16,0.11,0.06,6.41,Head Formation,6
Batch_001,2025-05-20 01:45:00,38,78.73,23.03,22.23,619.89,0.97,709.1,229.56,0.12,0.05,6.24,Head Formation,6
Batch_001,2025-05-20 01:50:00,38,83.87,25.84,22.91,663.66,1.04,796.59,195.71,0.08,0.1,6.49,Head Formation,6
Batch_001,2025-05-20 01:55:00,38,84.2,22.06,24.08,673.19,1.05,902.97,152.36,0.11,0.1,6.24,Head Formation,6
Batch_001,2025-05-20 02:00:00,38,86.56,25.53,23.13,617.75,0.97,844.28,249.52,0.1,0.04,6.43,Head Formation,6
Batch_001,2025-05-20 02:05:00,38,80.61,25.95,20.6,704.22,1.1,725.52,246.81,0.07,0.1,6.47,Head Formation,6
Batch_001,2025-05-20 02:10:00,38,84.29,23.4,22.18,630.21,0.98,748.05,215.16,0.06,0.05,6.35,Head Formation,6
Batch_001,2025-05-20 02:15:00,38,84.91,25.76,21.42,562.01,0.88,948.15,151.51,0.12,0.12,6.21,Head Formation,6
Batch_001,2025-05-20 02:20:00,38,78.17,24.52,21.52,587.53,0.92,635.58,169.49,0.07,0.04,6.29,Head Formation,6
Batch_001,2025-05-20 02:25:00,38,84.56,24.79,20.48,663.81,1.04,1013.85,232.62,0.09,0.07,6.42,Head Formation,6
Batch_001,2025-05-20 02:30:00,38,83.9,25.48,23.02,660.65,1.03,596.46,180.07,0.08,0.09,6.34,Head Formation,6
Batch_001,2025-05-20 02:35:00,38,78.58,25.21,22.73,589.26,0.92,802.32,172.24,0.07,0.04,6.36,Head Formation,6
Batch_001,2025-05-20 02:40:00,38,82.42,25.49,20.4,650.58,1.02,543.04,156.3,0.05,0.05,6.3,Head Formation,6
Batch_001,2025-05-20 02:45:00,38,84.52,24.95,20.19,672.09,1.05,801.93,185.68,0.08,0.05,6.32,Head Formation,6
Batch_001,2025-05-20 02:50:00,38,80.92,22.86,22.23,547.49,0.86,952.32,228.89,0.06,0.09,6.39,Head Formation,6
Batch_001,2025-05-20 02:55:00,38,87.62,22.8,23.29,621.18,0.97,910.81,175.29,0.12,0.1,6.42,Head Formation,6
Batch_001,2025-05-20 03:00:00,38,76.21,24.45,20.23,631.04,0.99,870.0,230.12,0.14,0.06,6.42,Head Formation,6
Batch_001,2025-05-20 03:05:00,38,77.69,22.91,20.93,629.61,0.98,558.25,197.34,0.07,0.1,6.36,Head Formation,6
Batch_001,2025-05-20 03:10:00,38,84.22,25.19,21.82,691.28,1.08,499.95,223.4,0.11,0.07,6.43,Head Formation,6
Batch_001,2025-05-20 03:15:00,38,79.99,23.46,23.32,602.29,0.94,540.88,167.48,0.08,0.1,6.28,Head Formation,6
Batch_001,2025-05-20 03:20:00,38,82.3,24.47,21.36,599.1,0.94,688.18,181.93,0.05,0.09,6.35,Head Formation,6
Batch_001,2025-05-20 03:25:00,38,78.74,22.56,20.35,640.23,1.0,939.06,241.35,0.16,0.03,6.51,Head Formation,6
Batch_001,2025-05-20 03:30:00,38,80.03,24.93,21.62,673.74,1.05,661.31,148.62,0.11,0.1,6.54,Head Formation,6
Batch_001,2025-05-20 03:35:00,38,81.56,23.31,22.89,615.66,0.96,664.38,194.67,0.15,0.13,6.32,Head Formation,6
Batch_001,2025-05-20 03:40:00,38,82.39,26.08,21.13,614.98,0.96,672.39,242.56,0.13,0.07,6.38,Head Formation,6
Batch_001,2025-05-20 03:45:00,38,83.57,25.44,23.18,661.65,1.03,737.85,139.59,0.06,0.07,6.36,Head Formation,6
Batch_001,2025-05-20 03:50:00,38,84.08,24.65,21.23,630.62,0.99,757.34,174.59,0.1,0.05,6.34,Head Formation,6
Batch_001,2025-05-20 03:55:00,38,81.09,22.2,20.72,589.75,0.92,929.15,197.78,0.07,0.1,6.37,Head Formation,6
Batch_001,2025-05-20 04:00:00,38,59.34,25.77,19.94,656.31,1.03,622.42,238.23,0.15,0.11,6.38,Head Formation,6
Batch_001,2025-05-20 04:05:00,38,57.86,23.14,21.28,666.01,1.04,603.96,214.52,0.12,0.06,6.33,Head Formation,6
Batch_001,2025-05-20 04:10:00,38,60.96,24.01,23.07,554.1,0.87,681.1,171.34,0.13,0.04,6.29,Head Formation,6
